IDP	GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P
C1024_471	LRRC37A	17	44316744	44415160	82	5	33125	7.7496	4.6074e-15
C1024_471	NSF	17	44668035	44834830	76	8	33378	7.283	1.632e-13
C1024_471	WNT3	17	44839872	44896126	96	17	33356	6.1094	5e-10
C1024_473	NPTX1	17	78440633	78450404	28	7	33319	5.8717	2.1567e-09
C1024_473	MIR1-1HG	20	61147660	61167971	104	13	33077	6.7117	9.6207e-12
C1024_474	GMNC	3	190570526	190610190	95	18	33313	6.6347	1.6257e-11
C1024_474	MSRB3	12	65672423	65860687	269	21	33411	6.2045	2.7435e-10
C1024_477	REST	4	57774042	57802010	78	14	33456	6.1615	3.6025e-10
C1024_477	RELN	7	103112231	103629963	2051	98	33349	6.6042	1.9989e-11
C1024_477	MAP2K5	15	67835021	68099455	583	24	33428	6.0823	5.924e-10
C1024_478	LRP8	1	53708036	53793821	173	26	33365	6.6918	1.1026e-11
C1024_486	PRDM16	1	2985565	3355185	1185	140	33272	6.2335	2.2807e-10
C1024_486	MLLT10	10	21813540	22032559	204	30	33340	6.1094	5e-10
C1024_486	BCL2L1	20	30252261	30311752	89	8	33307	6.1254	4.5242e-10
C1024_486	TPX2	20	30326904	30389605	104	10	33464	6.0009	9.8133e-10
C1024_486	MYLK2	20	30407115	30422500	42	7	33465	5.8373	2.653e-09
C1024_486	DSCAM	21	41384343	42219039	2989	193	33328	6.8787	3.0193e-12
C1024_491	MTX1	1	155178490	155183625	7	3	33438	6.6879	1.1316e-11
C1024_493	AGAP1	2	236402733	237040444	1401	128	33311	6.0703	6.3836e-10
C1024_493	NPTX1	17	78440633	78450404	28	7	33318	6.6893	1.1211e-11
C1024_494	GRB14	2	165349323	165478360	198	30	33221	6.8223	4.4786e-12
C1024_494	RELN	7	103112231	103629963	2051	98	33348	5.8745	2.1209e-09
C1024_495	LRP8	1	53708036	53793821	173	26	33365	7.0269	1.0556e-12
C1024_495	KLF7	2	207938861	208031970	270	36	33272	6.327	1.2496e-10
C1024_495	REST	4	57774042	57802010	78	14	33455	5.9008	1.8086e-09
C1024_495	MCC	5	112357796	112824527	1865	59	33395	7.8297	2.4448e-15
C1024_495	FAXC	6	99720793	99797594	262	21	33407	7.1013	6.1783e-13
C1024_495	COQ3	6	99817279	99842082	75	10	33396	6.6347	1.6256e-11
C1024_495	PNISR	6	99846534	99873263	54	9	33467	6.1586	3.6701e-10
C1024_495	USP45	6	99880182	99963565	217	17	33279	7.299	1.4494e-13
C1024_495	TSTD3	6	99968870	99981061	35	8	33289	6.9109	2.4072e-12
C1024_495	CCNC	6	99990263	100016849	71	10	33481	7.4073	6.4448e-14
C1024_495	PRDM13	6	100054650	100063454	14	6	33146	6.5151	3.6331e-11
C1024_495	RELN	7	103112231	103629963	2051	98	33348	11.891	6.602900000000001e-33
C1024_495	ZFHX4	8	77593515	77779521	368	32	33431	6.6156	1.8499e-11
C1024_495	MAML2	11	95711440	96076344	1146	123	33302	6.1031	5.2029e-10
C1024_495	C16orf78	16	49407808	49433321	77	9	33397	7.4489	4.7073e-14
C1024_495	MACROD2	20	13976146	16033842	6109	309	33358	6.5964	2.1068e-11
C1024_495	DSCAM	21	41384343	42219039	2989	193	33329	6.8787	3.0198e-12
C1024_499	IP6K2	3	48725436	48754711	45	6	33475	6.5437	3.0008e-11
C1024_499	PRKAR2A	3	48784017	48885270	74	13	33462	5.9343	1.4755e-09
C1024_499	IMPDH2	3	49061758	49066875	4	2	33493	6.9698	1.5875e-12
C1024_499	QRICH1	3	49067140	49131504	62	12	33457	7.1028	6.1123e-13
C1024_499	QARS	3	49133365	49142562	10	3	33506	7.5094	2.9698e-14
C1024_499	KLHDC8B	3	49208987	49213919	7	2	33447	6.2317	2.3063e-10
C1024_499	C3orf84	3	49215069	49229291	21	5	33471	6.4259	6.556e-11
C1024_499	CCDC36	3	49235861	49295636	78	10	33486	7.5956	1.5321e-14
C1024_499	C3orf62	3	49306030	49314864	12	4	33488	7.7972	3.1641e-15
C1024_499	USP4	3	49314577	49377536	73	10	33402	6.563	2.6371e-11
C1024_499	NICN1	3	49459766	49466777	8	4	33529	6.1721	3.3688e-10
C1024_499	CAMKV	3	49895414	49907655	18	4	33416	5.8504	2.4524e-09
C1024_499	RBM6	3	49977474	50114685	252	12	33478	6.0943	5.4962e-10
C1024_499	TUSC2	3	50362341	50365668	3	2	33326	6.3543	1.0468e-10
C1024_499	NPRL2	3	50384918	50388486	1	1	33119	10.206	9.304600000000001e-25
C1024_499	BTN1A1	6	26500577	26510653	20	4	33517	6.6181	1.8194e-11
C1024_499	HMGN4	6	26538572	26547165	18	4	33521	6.4212	6.7624e-11
C1024_499	ZNF322	6	26634611	26659980	71	8	33519	5.8451	2.532e-09
C1024_499	KTN1	14	56046925	56151302	300	11	33440	7.0954	6.4475e-13
C1024_499	DCC	18	49866542	51062273	4579	110	33403	10.663	7.5593e-27
C1024_5	PARD3B	2	205410516	206484886	2543	129	33364	6.5788	2.3711e-11
C1024_500	ENO4	10	118608741	118642112	50	11	33347	6.168	3.4573e-10
C1024_500	FAT3	11	92047446	92629636	1252	55	33370	6.4502	5.5863e-11
C1024_500	DSCAML1	11	117298489	117667976	1291	101	33317	6.445	5.7781e-11
C1024_500	KTN1	14	56046925	56151302	300	11	33434	6.4041	7.5615e-11
C1024_500	DCC	18	49866542	51062273	4579	110	33397	11.122	4.8871e-29
C1024_500	BCL2L1	20	30252261	30311752	89	8	33303	6.0831	5.8924e-10
C1024_500	TPX2	20	30326904	30389605	104	10	33460	6.0663	6.5432e-10
C1024_500	MYLK2	20	30407115	30422500	42	7	33461	5.9362	1.4586e-09
C1024_501	EML1	14	100204056	100408397	557	45	33294	7.6627	9.1028e-15
C1024_502	LOC100652758	5	151149354	151151069	7	2	33380	7.0396	9.6378e-13
C1024_502	G3BP1	5	151151476	151184915	76	11	33455	6.0107	9.2388e-10
C1024_502	GLRA1	5	151202074	151304397	212	13	33398	6.0842	5.8544e-10
C1024_502	WIF1	12	65444404	65515346	114	15	33371	7.0844	6.9811e-13
C1024_502	LEMD3	12	65563351	65642141	86	13	33438	6.1094	5e-10
C1024_502	MSRB3	12	65672423	65860687	269	21	33410	7.6538	9.753e-15
C1024_503	TTC39A	1	51752930	51810785	109	22	33392	5.8804	2.0466e-09
C1024_503	COL26A1	7	101006101	101202304	1064	55	33352	6.3317	1.2123e-10
C1024_503	MAP2K5	15	67835021	68099455	583	24	33427	7.5007	3.1743e-14
C1024_503	C16orf78	16	49407808	49433321	77	9	33397	7.5247	2.6423e-14
C1024_503	PIAS2	18	44388900	44500130	265	13	33461	6.1135	4.8721e-10
C1024_503	KATNAL2	18	44497565	44628614	372	23	33440	7.6376	1.1069e-14
C1024_503	TCEB3B	18	44558943	44561988	17	5	33426	6.5817	2.3258e-11
C1024_503	HDHD2	18	44633781	44676891	141	17	33467	6.1289	4.4239e-10
C1024_504	NPTX1	17	78440633	78450404	28	7	33319	5.8962	1.8594e-09
C1024_506	BCL11B	14	99635624	99738514	212	34	33249	6.2613	1.9086e-10
C1024_507	C1orf123	1	53679771	53686289	10	2	33483	5.9943	1.0221e-09
C1024_507	MAGOH	1	53692564	53704282	22	6	33321	6.0667	6.5282e-10
C1024_507	LRP8	1	53708036	53793821	173	26	33362	7.6965	6.9944e-15
C1024_507	HLA-DRA	6	32407619	32412823	60	9	33532	6.0788	6.0549e-10
C1024_509	RUNX2	6	45296054	45518819	536	46	33411	6.245	2.1189e-10
C1024_509	DSCAML1	11	117298489	117667976	1291	101	33320	6.3429	1.1276e-10
C1024_509	KTN1	14	56046925	56151302	300	11	33437	7.0853	6.9349e-13
C1024_509	DCC	18	49866542	51062273	4579	110	33400	8.8553	4.1723e-19
C1024_509	HM13	20	30102213	30158178	110	7	33428	6.499	4.0427e-11
C1024_509	ID1	20	30193086	30194318	5	2	33378	6.1296	4.4041e-10
C1024_509	COX4I2	20	30225685	30232837	13	2	33152	6.647	1.4952e-11
C1024_509	BCL2L1	20	30252261	30311752	89	8	33306	6.1094	5e-10
C1024_509	TPX2	20	30326904	30389605	104	10	33463	7.7972	3.1641e-15
C1024_509	MYLK2	20	30407115	30422500	42	7	33464	7.0907	6.6724e-13
C1024_511	GMNC	3	190570526	190610190	95	18	33314	7.3881	7.4496e-14
C1024_511	EXT1	8	118811602	119124058	732	54	33366	6.4638	5.1056e-11
C1024_511	WIF1	12	65444404	65515346	114	15	33373	6.1094	5e-10
C1024_511	LEMD3	12	65563351	65642141	86	13	33440	6.1094	5e-10
C1024_511	MSRB3	12	65672423	65860687	269	21	33412	7.9086	1.302e-15
C1024_511	UQCC1	20	33890369	33999945	174	10	33468	6.3001	1.487e-10
C1024_511	GDF5	20	34021149	34026027	11	3	33505	5.982	1.1018e-09
C1024_512	POLR3G	5	89769876	89810474	84	13	33330	6.1576	3.6928e-10
C1024_512	ADGRV1	5	89854617	90460254	1487	71	33379	7.136	4.8051e-13
C1024_513	HHIP	4	145567148	145662542	176	14	33437	6.6253	1.7326e-11
C1024_513	ABCE1	4	146019156	146050676	22	8	33438	5.8662	2.2291e-09
C1024_513	OTUD4	4	146054802	146101768	46	16	33446	6.0962	5.4298e-10
C1024_513	FAM53B	10	126307861	126432930	258	24	33325	6.1937	2.9376e-10
C1024_513	METTL10	10	126434336	126480439	87	12	33381	6.1094	5e-10
C1024_513	FAM175B	10	126490354	126525239	54	10	33428	6.9938	1.3376e-12
C1024_513	DAAM1	14	59655329	59838123	560	29	33359	6.6281	1.7006e-11
C1024_513	ARHGAP27	17	43471268	43510282	94	6	33344	6.1985	2.8499e-10
C1024_513	PLEKHM1	17	43513266	43568146	140	7	33366	6.3451	1.1113e-10
C1024_513	CRHR1	17	43697710	43913194	994	9	33458	7.1694	3.767e-13
C1024_513	SPPL2C	17	43922256	43924438	17	2	33495	5.9817	1.1039e-09
C1024_513	MAPT	17	43971702	44105700	709	5	33452	6.9547	1.7667e-12
C1024_513	STH	17	44076616	44077060	1	1	33540	6.9968	1.309e-12
C1024_513	KANSL1	17	44107282	44302740	779	4	33345	7.0117	1.177e-12
C1024_513	LRRC37A	17	44316744	44415160	82	5	33125	7.1121	5.7149e-13
C1024_513	NSF	17	44668035	44834830	76	8	33378	6.9707	1.5771e-12
C1024_513	WNT3	17	44839872	44896126	96	17	33356	7.0062	1.2245e-12
C1024_514	FAT3	11	92047446	92629636	1252	55	33376	6.8984	2.6294e-12
C1024_514	CCDC88C	14	91737667	91884188	436	58	33350	7.0055	1.2304e-12
C1024_514	SMEK1	14	91923955	91976898	131	10	33441	6.9791	1.4855e-12
C1024_514	GNA13	17	63005407	63052920	24	6	33131	6.6259	1.726e-11
C1024_516	FAM53B	10	126307861	126432930	258	24	33326	7.2778	1.6963e-13
C1024_516	METTL10	10	126434336	126480439	87	12	33382	7.5568	2.065e-14
C1024_516	FAM175B	10	126490354	126525239	54	10	33429	6.3207	1.3022e-10
C1024_516	WIF1	12	65444404	65515346	114	15	33373	7.1609	4.0074e-13
C1024_516	LEMD3	12	65563351	65642141	86	13	33440	6.1094	5e-10
C1024_516	MSRB3	12	65672423	65860687	269	21	33412	7.0284	1.0448e-12
C1024_516	HRK	12	117298225	117319232	24	5	33260	7.0998	6.2467e-13
C1024_521	TRIM23	5	64885507	64920187	110	11	33470	6.1778	3.2492e-10
C1024_521	SGTB	5	64961755	65018648	91	14	33174	6.8394	3.976e-12
C1024_521	MIR1-1HG	20	61147660	61167971	104	13	33077	6.933	2.0594e-12
C1024_523	SPRED2	2	65534580	65659733	367	25	33304	7.5127	2.8953e-14
C1024_523	ZFHX4	8	77593515	77779521	368	32	33429	7.2395	2.2511e-13
C1024_523	PAPPA	9	118916071	119164600	409	66	33258	7.8305	2.4298e-15
C1024_523	RAD51B	14	68286496	69149889	1949	88	33361	8.2967	5.3506e-17
C1024_523	ZNF521	18	22641888	22932214	703	71	33331	6.2248	2.4113e-10
C1024_525	ZIC4	3	147103835	147124596	33	9	33403	6.1083	5.0364e-10
C1024_525	GMNC	3	190570526	190610190	95	18	33314	6.6781	1.2107e-11
C1024_525	ZCWPW1	7	99998449	100027037	41	4	33500	6.0892	5.675e-10
C1024_525	TSC22D4	7	100064142	100076902	20	4	33408	6.2449	2.1208e-10
C1024_525	NYAP1	7	100081550	100092425	20	5	33395	6.0853	5.8121e-10
C1024_525	SMEK1	14	91923955	91976898	131	10	33441	5.9585	1.2731e-09
C1024_528	KATNAL2	18	44497565	44628614	372	23	33440	6.0696	6.4132e-10
C1024_528	SKOR2	18	44738460	44775554	91	12	33359	7.3564	9.448e-14
C1024_531	GMNC	3	190570526	190610190	95	18	33313	6.0365	7.8762e-10
C1024_532	ZIC4	3	147103835	147124596	33	9	33401	7.7559	4.3854e-15
C1024_532	ZIC1	3	147127181	147134506	10	6	33363	7.3173	1.2651e-13
C1024_533	KLF7	2	207938861	208031970	270	36	33271	8.8741	3.5243000000000004e-19
C1024_533	AFAP1	4	7760440	7941653	937	40	33382	6.0354	7.9267e-10
C1024_533	REST	4	57774042	57802010	78	14	33454	6.2545	1.9941e-10
C1024_533	MCC	5	112357796	112824527	1865	59	33394	7.3558	9.4929e-14
C1024_533	FAXC	6	99720793	99797594	262	21	33406	6.2417	2.1646e-10
C1024_533	COQ3	6	99817279	99842082	75	10	33395	6.2974	1.513e-10
C1024_533	USP45	6	99880182	99963565	217	17	33278	6.3818	8.7512e-11
C1024_533	TSTD3	6	99968870	99981061	35	8	33288	5.8963	1.8583e-09
C1024_533	CCNC	6	99990263	100016849	71	10	33480	6.1906	2.9976e-10
C1024_533	RELN	7	103112231	103629963	2051	98	33347	10.868	8.175499999999999e-28
C1024_533	ZFHX4	8	77593515	77779521	368	32	33430	5.8579	2.344e-09
C1024_533	AGBL1	15	86623137	87572283	3854	153	33343	5.9349	1.4705e-09
C1024_533	C16orf78	16	49407808	49433321	77	9	33396	5.9854	1.0791e-09
C1024_534	GRB14	2	165349323	165478360	198	30	33217	6.041	7.6588e-10
C1024_535	PAX3	2	223064606	223163715	264	31	33312	6.5337	3.2089e-11
C1024_535	SEMA3A	7	83587659	84122040	1718	72	33388	6.9886	1.3879e-12
C1024_536	MCC	5	112357796	112824527	1865	59	33395	6.3982	7.8628e-11
C1024_536	FAXC	6	99720793	99797594	262	21	33407	5.884	2.0029e-09
C1024_536	USP45	6	99880182	99963565	217	17	33279	6.3838	8.6367e-11
C1024_536	TSTD3	6	99968870	99981061	35	8	33289	6.5617	2.6607e-11
C1024_536	CCNC	6	99990263	100016849	71	10	33481	6.9033	2.5399e-12
C1024_536	PRDM13	6	100054650	100063454	14	6	33146	6.0213	8.6493e-10
C1024_536	RELN	7	103112231	103629963	2051	98	33348	10.689	5.7012000000000005e-27
C1024_536	MAML2	11	95711440	96076344	1146	123	33302	6.4764	4.6971e-11
C1024_536	C16orf78	16	49407808	49433321	77	9	33397	6.1094	5e-10
C1024_536	HDHD2	18	44633781	44676891	141	17	33467	5.9096	1.7152e-09
C1024_536	SKOR2	18	44738460	44775554	91	12	33359	7.3668	8.7375e-14
C1024_536	MACROD2	20	13976146	16033842	6109	309	33358	8.3414	3.6708e-17
C1024_536	DSCAM	21	41384343	42219039	2989	193	33329	6.5742	2.4455e-11
C1024_537	CCDC53	12	102406717	102455902	104	16	33464	7.0311	1.0246e-12
C1024_537	NUP37	12	102467967	102514025	101	16	33488	7.0408	9.559e-13
C1024_537	PARPBP	12	102513956	102591298	154	15	33470	6.5512	2.854e-11
C1024_537	IGF1	12	102789645	102875563	152	22	33404	5.8359	2.6743e-09
C1024_537	ZFP36L1	14	69254372	69263184	18	5	33343	5.9308	1.5071e-09
C1024_538	GINM1	6	149887528	149912067	19	5	33364	6.8105	4.8639e-12
C1024_538	KATNA1	6	149916009	149970154	109	4	33410	6.8062	5.0118e-12
C1024_538	LATS1	6	149979289	150039392	87	5	33452	6.8947	2.6993e-12
C1024_538	NUP43	6	150045457	150067688	38	3	33469	6.9952	1.3244e-12
C1024_538	PCMT1	6	150070831	150132557	158	5	33448	7.0366	9.8488e-13
C1024_538	LRP11	6	150139894	150186398	75	5	33365	6.4749	4.7445e-11
C1024_538	ZNF786	7	148766733	148787869	49	10	33381	6.6634	1.3378e-11
C1024_538	ZNF425	7	148799853	148823438	62	8	33452	6.6527	1.4388e-11
C1024_538	ZNF398	7	148823508	148880134	177	13	33429	6.5748	2.4362e-11
C1024_538	ASTN2	9	119187504	120177317	3022	146	33350	6.2749	1.7497e-10
C1024_538	METTL10	10	126434336	126480439	87	12	33381	5.9703	1.1844e-09
C1024_538	WIF1	12	65444404	65515346	114	15	33372	6.9709	1.5742e-12
C1024_538	LEMD3	12	65563351	65642141	86	13	33439	6.2375	2.2237e-10
C1024_538	MSRB3	12	65672423	65860687	269	21	33411	7.3007	1.4309e-13
C1024_538	HRK	12	117298225	117319232	24	5	33259	6.8623	3.3878e-12
C1024_54	PARD3B	2	205410516	206484886	2543	129	33364	7.2979	1.4616e-13
C1024_54	ARID1B	6	157098980	157531913	913	72	33343	6.84	3.9586e-12
C1024_54	RELN	7	103112231	103629963	2051	98	33349	5.8936	1.8889e-09
C1024_54	CDH11	16	64916794	65160015	833	35	33446	6.1299	4.3979e-10
C1024_542	GMNC	3	190570526	190610190	95	18	33312	7.2452	2.1583e-13
C1024_542	MAST4	5	65892176	66465426	1397	78	33314	6.1155	4.8113e-10
C1024_544	TRPS1	8	116420724	116713299	381	17	33329	6.285	1.6389e-10
C1024_547	ZIC4	3	147103835	147124596	33	9	33402	7.3631	8.9817e-14
C1024_547	ZIC1	3	147127181	147134506	10	6	33364	6.5066	3.8447e-11
C1024_550	ZIC4	3	147103835	147124596	33	9	33401	6.4333	6.2421e-11
C1024_550	ZCWPW1	7	99998449	100027037	41	4	33498	6.2892	1.5957e-10
C1024_550	MEPCE	7	100026321	100031749	9	2	33446	5.9637	1.233e-09
C1024_550	TSC22D4	7	100064142	100076902	20	4	33406	6.6934	1.0904e-11
C1024_550	NYAP1	7	100081550	100092425	20	5	33393	6.6057	1.9788e-11
C1024_550	SMEK1	14	91923955	91976898	131	10	33439	6.9735	1.5462e-12
C1024_553	ZIC4	3	147103835	147124596	33	9	33402	7.7126	6.1617e-15
C1024_553	ZIC1	3	147127181	147134506	10	6	33364	7.8189	2.6645e-15
C1024_556	GNA12	7	2767739	2883963	342	19	33400	6.2601	1.924e-10
C1024_556	TRPS1	8	116420724	116713299	381	17	33329	6.1579	3.6851e-10
C1024_560	GMNC	3	190570526	190610190	95	18	33311	6.0722	6.3099e-10
C1024_560	EXT1	8	118811602	119124058	732	54	33363	6.1534	3.7912e-10
C1024_560	ASTN2	9	119187504	120177317	3022	146	33348	5.9415	1.4121e-09
C1024_560	FAM53B	10	126307861	126432930	258	24	33323	6.1705	3.4046e-10
C1024_560	METTL10	10	126434336	126480439	87	12	33379	7.1895	3.2518e-13
C1024_560	WIF1	12	65444404	65515346	114	15	33370	6.1094	5e-10
C1024_560	LEMD3	12	65563351	65642141	86	13	33437	6.1094	5e-10
C1024_560	MSRB3	12	65672423	65860687	269	21	33409	7.5517	2.1476e-14
C1024_561	PRKCZ	1	1981909	2116834	392	27	33329	5.9821	1.1012e-09
C1024_561	TNFRSF14	1	2487291	2495268	18	4	33453	7.2759	1.7203e-13
C1024_561	SLC44A5	1	75667816	76081698	1011	35	33365	7.3372	1.0904e-13
C1024_561	KLF7	2	207938861	208031970	270	36	33269	6.8743	3.1154e-12
C1024_561	JADE2	5	133860003	133918918	146	24	33336	6.414	7.0872e-11
C1024_561	RELN	7	103112231	103629963	2051	98	33345	8.9071	2.6198e-19
C1024_561	AGBL1	15	86623137	87572283	3854	153	33341	7.397	6.9659e-14
C1024_562	TMEM161B	5	87485450	87564665	120	18	33283	6.6001	2.0538e-11
C1024_562	RUNX2	6	45296054	45518819	536	46	33414	6.0857	5.7975e-10
C1024_562	ENO4	10	118608741	118642112	50	11	33353	6.7475	7.5183e-12
C1024_562	KIAA1598	10	118642888	118886097	290	21	33284	7.2711	1.7834e-13
C1024_562	DSCAML1	11	117298489	117667976	1291	101	33323	7.099	6.2816e-13
C1024_562	KTN1	14	56046925	56151302	300	11	33440	6.5351	3.1782e-11
C1024_562	DCC	18	49866542	51062273	4579	110	33403	7.4489	4.7065e-14
C1024_562	HM13	20	30102213	30158178	110	7	33431	7.2144	2.7089e-13
C1024_562	ID1	20	30193086	30194318	5	2	33381	6.3876	8.4282e-11
C1024_562	COX4I2	20	30225685	30232837	13	2	33155	6.1094	5e-10
C1024_562	BCL2L1	20	30252261	30311752	89	8	33309	6.1094	5e-10
C1024_562	TPX2	20	30326904	30389605	104	10	33466	7.9347	1.0547e-15
C1024_562	MYLK2	20	30407115	30422500	42	7	33467	7.5401	2.3481e-14
C1024_562	DUSP15	20	30435441	30458479	51	16	33323	5.9503	1.3385e-09
C1024_563	C10orf11	10	77191217	78317133	2292	143	33364	5.8623	2.2827e-09
C1024_567	LMX1A	1	165171104	165325952	485	52	33275	5.9988	9.9396e-10
C1024_567	KLF7	2	207938861	208031970	270	36	33263	6.2172	2.5302e-10
C1024_567	REST	4	57774042	57802010	78	14	33446	6.1094	5e-10
C1024_567	NOA1	4	57829516	57843826	43	10	33351	7.3093	1.3428e-13
C1024_567	POLR2B	4	57844944	57897334	156	19	33470	7.634	1.138e-14
C1024_567	RELN	7	103112231	103629963	2051	98	33339	7.8962	1.4373e-15
C1024_567	RAD51B	14	68286496	69149889	1949	88	33354	7.1535	4.229e-13
C1024_569	LRP8	1	53708036	53793821	173	26	33356	7.8064	2.9421e-15
C1024_569	AGBL1	15	86623137	87572283	3854	153	33335	5.9792	1.1209e-09
C1024_570	DLG4	17	7093209	7123369	45	10	33363	6.0989	5.3417e-10
C1024_573	TMEM161B	5	87485450	87564665	120	18	33279	6.2793	1.7009e-10
C1024_573	ENO4	10	118608741	118642112	50	11	33349	6.3129	1.369e-10
C1024_573	KIAA1598	10	118642888	118886097	290	21	33280	6.551	2.8573e-11
C1024_573	DSCAML1	11	117298489	117667976	1291	101	33319	6.7159	9.348e-12
C1024_573	KTN1	14	56046925	56151302	300	11	33436	6.377	9.0277e-11
C1024_573	DCC	18	49866542	51062273	4579	110	33399	7.4215	5.7918e-14
C1024_573	HM13	20	30102213	30158178	110	7	33427	7.3476	1.0092e-13
C1024_573	ID1	20	30193086	30194318	5	2	33377	6.241	2.174e-10
C1024_573	COX4I2	20	30225685	30232837	13	2	33151	7.5312	2.5147e-14
C1024_573	BCL2L1	20	30252261	30311752	89	8	33305	6.1094	5e-10
C1024_573	TPX2	20	30326904	30389605	104	10	33462	6.1094	5e-10
C1024_573	MYLK2	20	30407115	30422500	42	7	33463	6.1094	5e-10
C1024_573	FOXS1	20	30432103	30433420	2	1	33329	6.1094	5e-10
C1024_573	DUSP15	20	30435441	30458479	51	16	33319	5.9206	1.6034e-09
C1024_575	KLHDC8B	3	49208987	49213919	7	2	33444	5.8946	1.8782e-09
C1024_575	C3orf62	3	49306030	49314864	12	4	33485	6.0531	7.1057e-10
C1024_575	NICN1	3	49459766	49466777	8	4	33526	6.2384	2.2101e-10
C1024_575	BSN	3	49591922	49708982	165	16	33498	6.0718	6.3252e-10
C1024_575	CRHR1	17	43697710	43913194	994	9	33456	6.0212	8.6585e-10
C1024_575	SPPL2C	17	43922256	43924438	17	2	33493	5.8828	2.0163e-09
C1024_575	MAPT	17	43971702	44105700	709	5	33450	5.9528	1.3177e-09
C1024_575	STH	17	44076616	44077060	1	1	33538	5.9706	1.1821e-09
C1024_575	KANSL1	17	44107282	44302740	779	4	33343	6.0187	8.7935e-10
C1024_575	LRRC37A	17	44316744	44415160	82	5	33123	6.0724	6.2999e-10
C1024_575	NSF	17	44668035	44834830	76	8	33376	5.8836	2.0077e-09
C1024_576	CELSR3	3	48673896	48700348	26	4	33375	5.8354	2.6827e-09
C1024_576	IP6K2	3	48725436	48754711	45	6	33474	6.3894	8.3286e-11
C1024_576	IMPDH2	3	49061758	49066875	4	2	33492	7.2945	1.4988e-13
C1024_576	QRICH1	3	49067140	49131504	62	12	33456	6.581	2.3366e-11
C1024_576	QARS	3	49133365	49142562	10	3	33505	6.8705	3.1982e-12
C1024_576	KLHDC8B	3	49208987	49213919	7	2	33446	5.9416	1.411e-09
C1024_576	C3orf84	3	49215069	49229291	21	5	33470	6.1953	2.908e-10
C1024_576	CCDC36	3	49235861	49295636	78	10	33485	7.3491	9.9809e-14
C1024_576	C3orf62	3	49306030	49314864	12	4	33487	7.7543	4.4409e-15
C1024_576	USP4	3	49314577	49377536	73	10	33401	6.7022	1.0264e-11
C1024_576	NICN1	3	49459766	49466777	8	4	33528	6.0116	9.1864e-10
C1024_576	TUSC2	3	50362341	50365668	3	2	33325	6.1094	5e-10
C1024_576	NPRL2	3	50384918	50388486	1	1	33118	9.2142	1.5673e-20
C1024_576	KTN1	14	56046925	56151302	300	11	33439	7.1545	4.1981e-13
C1024_576	DCC	18	49866542	51062273	4579	110	33402	10.539	2.8588e-26
C1024_577	KIAA1598	10	118642888	118886097	290	21	33284	6.0517	7.1648e-10
C1024_577	AKAP10	17	19807765	19881169	111	10	33388	6.4074	7.3987e-11
C1024_577	REM1	20	30063091	30072708	18	7	33300	6.0115	9.1916e-10
C1024_577	HM13	20	30102213	30158178	110	7	33431	6.743	7.7554e-12
C1024_577	ID1	20	30193086	30194318	5	2	33381	6.1094	5e-10
C1024_577	COX4I2	20	30225685	30232837	13	2	33155	7.2178	2.6423e-13
C1024_577	BCL2L1	20	30252261	30311752	89	8	33309	6.1094	5e-10
C1024_577	TPX2	20	30326904	30389605	104	10	33466	6.1094	5e-10
C1024_577	MYLK2	20	30407115	30422500	42	7	33467	7.552	2.1427e-14
C1024_577	FOXS1	20	30432103	30433420	2	1	33333	6.1094	5e-10
C1024_577	DUSP15	20	30435441	30458479	51	16	33323	6.4224	6.709e-11
C1024_578	IP6K2	3	48725436	48754711	45	6	33475	5.991	1.0431e-09
C1024_578	IMPDH2	3	49061758	49066875	4	2	33493	7.114	5.6366e-13
C1024_578	QRICH1	3	49067140	49131504	62	12	33457	6.3539	1.0497e-10
C1024_578	QARS	3	49133365	49142562	10	3	33506	6.5152	3.6301e-11
C1024_578	KLHDC8B	3	49208987	49213919	7	2	33447	6.0333	8.0298e-10
C1024_578	C3orf84	3	49215069	49229291	21	5	33471	6.296	1.5275e-10
C1024_578	CCDC36	3	49235861	49295636	78	10	33486	7.1562	4.1472e-13
C1024_578	C3orf62	3	49306030	49314864	12	4	33488	6.7269	8.6658e-12
C1024_578	USP4	3	49314577	49377536	73	10	33402	6.2529	2.0148e-10
C1024_578	NICN1	3	49459766	49466777	8	4	33529	6.1242	4.5576e-10
C1024_578	TUSC2	3	50362341	50365668	3	2	33326	6.1618	3.5971e-10
C1024_578	NPRL2	3	50384918	50388486	1	1	33119	8.4583	1.3562e-17
C1024_578	KTN1	14	56046925	56151302	300	11	33440	6.3849	8.5751e-11
C1024_578	DCC	18	49866542	51062273	4579	110	33403	9.781	6.792599999999999e-23
C1024_579	LRP8	1	53708036	53793821	173	26	33366	6.9283	2.1299e-12
C1024_579	C3orf84	3	49215069	49229291	21	5	33471	5.9287	1.5264e-09
C1024_579	MCC	5	112357796	112824527	1865	59	33396	7.0162	1.1396e-12
C1024_579	FAXC	6	99720793	99797594	262	21	33408	5.8554	2.3794e-09
C1024_579	USP45	6	99880182	99963565	217	17	33280	6.1077	5.0527e-10
C1024_579	TSTD3	6	99968870	99981061	35	8	33290	6.2059	2.7187e-10
C1024_579	CCNC	6	99990263	100016849	71	10	33482	6.5788	2.3713e-11
C1024_579	RELN	7	103112231	103629963	2051	98	33349	11.565	3.0930000000000003e-31
